+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                    ;
+--------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder14|PipelinedAdderi                                                        ; 68    ; 2              ; 4            ; 2              ; 32     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder14                                                                        ; 68    ; 1              ; 2            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder15enavcc                                                                  ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder15user_aclrgnd                                                            ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder15|PipelinedAdderi|\gnp:gsn:U0|auto_generated                             ; 28    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder15|PipelinedAdderi                                                        ; 32    ; 2              ; 4            ; 2              ; 14     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|pipelined_adder15                                                                        ; 32    ; 1              ; 2            ; 1              ; 14     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|vccont_int_0                                                                             ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x2|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x2|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x2                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x1|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x1|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x1                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|roundresetgnd                                                                            ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|roundenavcc                                                                              ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|rounduser_aclrgnd                                                                        ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round                                                                                    ; 35    ; 0              ; 22           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x4|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x4|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x4                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x3|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x3|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x3                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator2                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x6|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x6|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x6                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator3                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x5|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x5|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x5                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator4                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x8|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x8|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x8                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator5                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x7|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x7|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x7                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x9|Outputi|u0                                                         ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x9|Outputi                                                            ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x9                                                                    ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x10|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x10|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x10                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator1                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x11|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x11|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x11                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x16|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x16|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x16                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer2enavcc                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer2user_aclrgnd                                                                 ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer2|nto1Multiplexeri|\gp:U0|auto_generated                                      ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer2|nto1Multiplexeri                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer2                                                                             ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer1enavcc                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer1user_aclrgnd                                                                 ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer1|nto1Multiplexeri|\gp:U0|auto_generated                                      ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer1|nto1Multiplexeri                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer1                                                                             ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer4enavcc                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer4user_aclrgnd                                                                 ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer4|nto1Multiplexeri|\gp:U0|auto_generated                                      ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer4|nto1Multiplexeri                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer4                                                                             ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round2resetgnd                                                                           ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round2enavcc                                                                             ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round2user_aclrgnd                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round2                                                                                   ; 35    ; 0              ; 22           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer3enavcc                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer3user_aclrgnd                                                                 ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer3|nto1Multiplexeri|\gp:U0|auto_generated                                      ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer3|nto1Multiplexeri                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|multiplexer3                                                                             ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round1resetgnd                                                                           ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round1enavcc                                                                             ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round1user_aclrgnd                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|round1                                                                                   ; 35    ; 0              ; 22           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x256|Outputi|u0                                                       ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x256|Outputi                                                          ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|binarypointcasting_x256                                                                  ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|vacont_0                                                                                 ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|un12                                                                                     ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|un11                                                                                     ; 0     ; 13             ; 0            ; 13             ; 13     ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|vbcont_0                                                                                 ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|un10                                                                                     ; 0     ; 13             ; 0            ; 13             ; 13     ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion10|Outputi|u0                                                              ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion10|Outputi                                                                 ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion10                                                                         ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion11|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion11|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion11                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion12|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion12|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion12                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion13|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion13|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion13                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator6                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator7                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|comparator8                                                                              ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion18|Outputi|u0                                                              ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion18|Outputi                                                                 ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion18                                                                         ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|vbcont_int_0                                                                             ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion14|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion14|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion14                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion1|Outputi|u0                                                               ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion1|Outputi                                                                  ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion1                                                                          ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion2|Outputi|u0                                                               ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion2|Outputi                                                                  ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion2                                                                          ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion15|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion15|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion15                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|vccont_0                                                                                 ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|un9                                                                                      ; 0     ; 13             ; 0            ; 13             ; 13     ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion3|Outputi|u0                                                               ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion3|Outputi                                                                  ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion3                                                                          ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion16|Outputi|u0                                                              ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion16|Outputi                                                                 ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int_0|bus_conversion16                                                                         ; 31    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
